Q,J_numerical,J_exact,Absolute_difference,Percent_difference
9.090000000000001e+01,1.591054989365088e-12,1.504104080130777e-12,8.695090923431121e-14,5.780910402606653e+00
9.095000000000000e+01,1.586101822772439e-12,1.499150181218285e-12,8.695164155415464e-14,5.800062104751465e+00
9.100000000000000e+01,1.581167679677206e-12,1.494215306984118e-12,8.695237269308829e-14,5.819266626881941e+00
9.105000000000001e+01,1.576252476630725e-12,1.489299373976854e-12,8.695310265387119e-14,5.838524085434994e+00
9.110000000000001e+01,1.571356130594923e-12,1.484402299156659e-12,8.695383143826410e-14,5.857834596973180e+00
9.115000000000001e+01,1.566478558942204e-12,1.479523999893022e-12,8.695455904918197e-14,5.877198278329334e+00
9.120000000000000e+01,1.561619679452591e-12,1.474664393962518e-12,8.695528549007286e-14,5.896615246565925e+00
9.125000000000000e+01,1.556779410309146e-12,1.469823399546590e-12,8.695601076255618e-14,5.916085618815178e+00
9.130000000000001e+01,1.551957670098336e-12,1.465000935229320e-12,8.695673486901554e-14,5.935609512454269e+00
9.135000000000001e+01,1.547154377807066e-12,1.460196919995244e-12,8.695745781182202e-14,5.955187045053159e+00
9.140000000000001e+01,1.542369452820653e-12,1.455411273227152e-12,8.695817959350077e-14,5.974818334386286e+00
9.145000000000000e+01,1.537602814920296e-12,1.450643914703921e-12,8.695890021637481e-14,5.994503498408379e+00
9.150000000000000e+01,1.532854384281262e-12,1.445894764598352e-12,8.695961968291013e-14,6.014242655278321e+00
9.155000000000001e+01,1.528124081470548e-12,1.441163743475021e-12,8.696033799552709e-14,6.034035923346440e+00
9.160000000000001e+01,1.523411827444916e-12,1.436450772288148e-12,8.696105515676820e-14,6.053883421166352e+00
9.165000000000001e+01,1.518717543548648e-12,1.431755772379468e-12,8.696177116918045e-14,6.073785267487114e+00
9.170000000000000e+01,1.514041151510927e-12,1.427078665476128e-12,8.696248603479867e-14,6.093741581217225e+00
9.175000000000000e+01,1.509382573444486e-12,1.422419373688585e-12,8.696319975590104e-14,6.113752481477393e+00
9.180000000000001e+01,1.504741731843539e-12,1.417777819508520e-12,8.696391233501836e-14,6.133818087601683e+00
9.185000000000001e+01,1.500118549581605e-12,1.413153925806777e-12,8.696462377482849e-14,6.153938519130529e+00
9.190000000000001e+01,1.495512949908179e-12,1.408547615831289e-12,8.696533407688945e-14,6.174113895721211e+00
9.195000000000000e+01,1.490924856449016e-12,1.403958813205039e-12,8.696604324397622e-14,6.194344337313218e+00
9.200000000000000e+01,1.486354193203134e-12,1.399387441924023e-12,8.696675127911054e-14,6.214629964060533e+00
9.205000000000001e+01,1.481800884539608e-12,1.394833426355226e-12,8.696745818438198e-14,6.234970896247630e+00
9.210000000000001e+01,1.477264855197014e-12,1.390296691234615e-12,8.696816396239911e-14,6.255367254392977e+00
9.215000000000001e+01,1.472746030280521e-12,1.385777161665133e-12,8.696886861538800e-14,6.275819159184818e+00
9.220000000000000e+01,1.468244335260285e-12,1.381274763114720e-12,8.696957214556524e-14,6.296326731507953e+00
9.225000000000000e+01,1.463759695969003e-12,1.376789421414328e-12,8.697027455467445e-14,6.316890092410275e+00
9.230000000000001e+01,1.459292038601103e-12,1.372321062755968e-12,8.697097584513518e-14,6.337509363186151e+00
9.235000000000001e+01,1.454841289710501e-12,1.367869613690755e-12,8.697167601974582e-14,6.358184665355698e+00
9.240000000000001e+01,1.450407376207411e-12,1.363435001126960e-12,8.697237508045093e-14,6.378916120575099e+00
9.245000000000000e+01,1.445990225357698e-12,1.359017152328091e-12,8.697307302960685e-14,6.399703850728883e+00
9.250000000000000e+01,1.441589764780739e-12,1.354615994910973e-12,8.697376986976540e-14,6.420547977914685e+00
9.255000000000001e+01,1.437205922447461e-12,1.350231456843839e-12,8.697446560362218e-14,6.441448624439891e+00
9.260000000000001e+01,1.432838626677415e-12,1.345863466444442e-12,8.697516023297293e-14,6.462405912744443e+00
9.265000000000001e+01,1.428487806137935e-12,1.341511952378162e-12,8.697585375977249e-14,6.483419965478969e+00
9.270000000000000e+01,1.424153389843007e-12,1.337176843656144e-12,8.697654618686351e-14,6.504490905559655e+00
9.275000000000000e+01,1.419835307149689e-12,1.332858069633429e-12,8.697723751626020e-14,6.525618856040779e+00
9.280000000000001e+01,1.415533487757081e-12,1.328555560007108e-12,8.697792774997276e-14,6.546803940176006e+00
9.285000000000001e+01,1.411247861704827e-12,1.324269244814485e-12,8.697861689034138e-14,6.568046281443777e+00
9.290000000000001e+01,1.406978359371171e-12,1.319999054431242e-12,8.697930493992878e-14,6.589346003539845e+00
9.295000000000000e+01,1.402724911470640e-12,1.315744919569627e-12,8.697999190101313e-14,6.610703230339189e+00
9.300000000000000e+01,1.398487449052568e-12,1.311506771276646e-12,8.698067777592169e-14,6.632118085921357e+00
9.305000000000001e+01,1.394265903499077e-12,1.307284540932264e-12,8.698136256681349e-14,6.653590694554108e+00
9.310000000000001e+01,1.390060206523426e-12,1.303078160247625e-12,8.698204627580112e-14,6.675121180702765e+00
9.315000000000001e+01,1.385870290168645e-12,1.298887561263275e-12,8.698272890537035e-14,6.696709669062693e+00
9.320000000000000e+01,1.381696086804653e-12,1.294712676347393e-12,8.698341045726077e-14,6.718356284473552e+00
9.325000000000000e+01,1.377537529127752e-12,1.290553438194042e-12,8.698409093370996e-14,6.740061152014958e+00
9.330000000000001e+01,1.373394550158691e-12,1.286409779821424e-12,8.698477033726753e-14,6.761824396992888e+00
9.335000000000001e+01,1.369267083240567e-12,1.282281634570148e-12,8.698544867041946e-14,6.783646144910990e+00
9.340000000000001e+01,1.365155062036780e-12,1.278168936101502e-12,8.698612593527753e-14,6.805526521446439e+00
9.345000000000000e+01,1.361058420529241e-12,1.274071618395746e-12,8.698680213349447e-14,6.827465652443020e+00
9.350000000000000e+01,1.356977093018020e-12,1.269989615750403e-12,8.698747726761747e-14,6.849463664017357e+00
9.355000000000001e+01,1.352911014118314e-12,1.265922862778567e-12,8.698815133974720e-14,6.871520682454333e+00
9.360000000000001e+01,1.348860118758973e-12,1.261871294407227e-12,8.698882435174621e-14,6.893636834223243e+00
9.365000000000001e+01,1.344824342181870e-12,1.257834845875583e-12,8.698949630628670e-14,6.915812246061051e+00
9.370000000000000e+01,1.340803619938673e-12,1.253813452733389e-12,8.699016720528434e-14,6.938047044848700e+00
9.375000000000000e+01,1.336797887889913e-12,1.249807050839298e-12,8.699083705061464e-14,6.960341357667700e+00
9.380000000000001e+01,1.332807082204115e-12,1.245815576359217e-12,8.699150584489786e-14,6.982695311863305e+00
9.385000000000001e+01,1.328831139355033e-12,1.241838965764674e-12,8.699217359035889e-14,7.005109034953870e+00
9.390000000000001e+01,1.324869996120241e-12,1.237877155831193e-12,8.699284028904809e-14,7.027582654648421e+00
9.395000000000000e+01,1.320923589579986e-12,1.233930083636673e-12,8.699350594331251e-14,7.050116298884845e+00
9.400000000000000e+01,1.316991857115019e-12,1.229997686559794e-12,8.699417055522495e-14,7.072710095784064e+00
9.405000000000001e+01,1.313074736404939e-12,1.226079902278405e-12,8.699483412653308e-14,7.095364173645772e+00
9.410000000000001e+01,1.309172165427509e-12,1.222176668767954e-12,8.699549665955424e-14,7.118078661021424e+00
9.415000000000001e+01,1.305284082456669e-12,1.218287924299894e-12,8.699615815677524e-14,7.140853686682382e+00
9.420000000000000e+01,1.301410426059979e-12,1.214413607440124e-12,8.699681861985508e-14,7.163689379538217e+00
9.425000000000000e+01,1.297551135098322e-12,1.210553657047425e-12,8.699747805089705e-14,7.186585868740949e+00
9.430000000000001e+01,1.293706148724083e-12,1.206708012271911e-12,8.699813645217165e-14,7.209543283662899e+00
9.435000000000001e+01,1.289875406379017e-12,1.202876612553490e-12,8.699879382552773e-14,7.232561753848138e+00
9.440000000000001e+01,1.286058847793511e-12,1.199059397620324e-12,8.699945017318732e-14,7.255641409078488e+00
9.445000000000000e+01,1.282256412984929e-12,1.195256307487314e-12,8.700010549761581e-14,7.278782379363367e+00
9.450000000000000e+01,1.278468042255424e-12,1.191467282454577e-12,8.700075980084763e-14,7.301984794883734e+00
9.455000000000001e+01,1.274693676190708e-12,1.187692263105946e-12,8.700141308476150e-14,7.325248786014922e+00
9.460000000000001e+01,1.270933255658764e-12,1.183931190307475e-12,8.700206535128886e-14,7.348574483344240e+00
9.465000000000001e+01,1.267186721808490e-12,1.180184005205939e-12,8.700271660255097e-14,7.371962017682931e+00
9.470000000000000e+01,1.263454016068026e-12,1.176450649227365e-12,8.700336684066102e-14,7.395411520049786e+00
9.475000000000000e+01,1.259735080143192e-12,1.172731064075554e-12,8.700401606763768e-14,7.418923121664010e+00
9.480000000000001e+01,1.256029856016068e-12,1.169025191730624e-12,8.700466428544350e-14,7.442496953948602e+00
9.485000000000001e+01,1.252338285943935e-12,1.165332974447553e-12,8.700531149638230e-14,7.466133148564576e+00
9.490000000000001e+01,1.248660312457451e-12,1.161654354754728e-12,8.700595770272357e-14,7.489831837379376e+00
9.495000000000000e+01,1.244995878358536e-12,1.157989275452514e-12,8.700660290602191e-14,7.513593152408241e+00
9.500000000000000e+01,1.241344926720635e-12,1.154337679611825e-12,8.700724710881037e-14,7.537417225960150e+00
9.505000000000001e+01,1.237707400885678e-12,1.150699510572695e-12,8.700789031298261e-14,7.561304190498817e+00
9.510000000000001e+01,1.234083244463129e-12,1.147074711942877e-12,8.700853252025176e-14,7.585254178682012e+00
9.515000000000001e+01,1.230472401329166e-12,1.143463227596428e-12,8.700917373273767e-14,7.609267323412914e+00
9.520000000000000e+01,1.226874815624515e-12,1.139865001672316e-12,8.700981395219932e-14,7.633343757773570e+00
9.525000000000000e+01,1.223290431754095e-12,1.136279978573032e-12,8.701045318106250e-14,7.657483615115029e+00
9.530000000000001e+01,1.219719194384714e-12,1.132708102963210e-12,8.701109142150402e-14,7.681687028977679e+00
9.535000000000001e+01,1.216161048443536e-12,1.129149319768254e-12,8.701172867528164e-14,7.705954133076028e+00
9.540000000000001e+01,1.212615939117451e-12,1.125603574172972e-12,8.701236494447926e-14,7.730285061364600e+00
9.545000000000000e+01,1.209083811851490e-12,1.122070811620220e-12,8.701300023126924e-14,7.754679948017394e+00
9.550000000000000e+01,1.205564612346796e-12,1.118550977809554e-12,8.701363453724213e-14,7.779138927368333e+00
9.555000000000001e+01,1.202058286560208e-12,1.115044018695885e-12,8.701426786432270e-14,7.803662133992829e+00
9.560000000000001e+01,1.198564780703008e-12,1.111549880488151e-12,8.701490021485638e-14,7.828249702716235e+00
9.565000000000001e+01,1.195084041238505e-12,1.108068509647990e-12,8.701553159051590e-14,7.852901768516003e+00
9.570000000000000e+01,1.191616014881718e-12,1.104599852888413e-12,8.701616199330459e-14,7.877618466611818e+00
9.575000000000000e+01,1.188160648597854e-12,1.101143857172507e-12,8.701679142534756e-14,7.902399932447282e+00
9.580000000000001e+01,1.184717889600639e-12,1.097700469712119e-12,8.701741988851990e-14,7.927246301656489e+00
9.585000000000001e+01,1.181287685351214e-12,1.094269637966575e-12,8.701804738463853e-14,7.952157710081373e+00
9.590000000000001e+01,1.177869983557077e-12,1.090851309641374e-12,8.701867391570355e-14,7.977134293794053e+00
9.595000000000000e+01,1.174464732170956e-12,1.087445432686919e-12,8.701929948403738e-14,8.002176189110051e+00
9.600000000000000e+01,1.171071879388683e-12,1.084051955297240e-12,8.701992409144320e-14,8.027283532511399e+00
9.605000000000001e+01,1.167691373648500e-12,1.080670825908729e-12,8.702054773977167e-14,8.052456460698538e+00
9.610000000000001e+01,1.164323163629759e-12,1.077301993198879e-12,8.702117043087991e-14,8.077695110586793e+00
9.615000000000001e+01,1.160967198251583e-12,1.073945406085032e-12,8.702179216655093e-14,8.102999619299158e+00
9.620000000000000e+01,1.157623426671943e-12,1.070601013723135e-12,8.702241294880743e-14,8.128370124195680e+00
9.625000000000000e+01,1.154291798286221e-12,1.067268765506504e-12,8.702303277971716e-14,8.153806762855821e+00
9.630000000000001e+01,1.150972262725761e-12,1.063948611064589e-12,8.702365166117259e-14,8.179309673058043e+00
9.635000000000001e+01,1.147664769856688e-12,1.060640500261756e-12,8.702426959493249e-14,8.204878992783678e+00
9.640000000000001e+01,1.144369269778647e-12,1.057344383196064e-12,8.702488658258234e-14,8.230514860213262e+00
9.645000000000000e+01,1.141085712824473e-12,1.054060210198063e-12,8.702550262641003e-14,8.256217413809551e+00
9.650000000000000e+01,1.137814049558338e-12,1.050787931829582e-12,8.702611772875573e-14,8.281986792256928e+00
9.655000000000001e+01,1.134554230773625e-12,1.047527498882540e-12,8.702673189108478e-14,8.307823134373212e+00
9.660000000000001e+01,1.131306207493005e-12,1.044278862377758e-12,8.702734511524723e-14,8.333726579229173e+00
9.665000000000001e+01,1.128069930966917e-12,1.041041973563766e-12,8.702795740315108e-14,8.359697266118003e+00
9.670000000000000e+01,1.124845352672292e-12,1.037816783915642e-12,8.702856875665043e-14,8.385735334544799e+00
9.675000000000000e+01,1.121632424311373e-12,1.034603245133830e-12,8.702917917754302e-14,8.411840924226505e+00
9.680000000000001e+01,1.118431097810668e-12,1.031401309142986e-12,8.702978866768192e-14,8.438014175102889e+00
9.685000000000001e+01,1.115241325319751e-12,1.028210928090817e-12,8.703039722893375e-14,8.464255227332766e+00
9.690000000000001e+01,1.112063059210255e-12,1.025032054346938e-12,8.703100486331658e-14,8.490564221307716e+00
9.695000000000000e+01,1.108896252074686e-12,1.021864640501720e-12,8.703161157296540e-14,8.516941297649185e+00
9.700000000000000e+01,1.105740856724640e-12,1.018708639365163e-12,8.703221735947764e-14,8.543386597144622e+00
9.705000000000001e+01,1.102596826190362e-12,1.015564003965758e-12,8.703282222460356e-14,8.569900260814883e+00
9.710000000000001e+01,1.099464113719586e-12,1.012430687549374e-12,8.703342617021201e-14,8.596482429911296e+00
9.715000000000001e+01,1.096342672776204e-12,1.009308643578127e-12,8.703402919807690e-14,8.623133245894955e+00
9.720000000000000e+01,1.093232457039200e-12,1.006197825729283e-12,8.703463130991701e-14,8.649852850440730e+00
9.725000000000000e+01,1.090133420401689e-12,1.003098187894142e-12,8.703523250754664e-14,8.676641385452445e+00
9.730000000000001e+01,1.087045516969888e-12,1.000009684176948e-12,8.703583279294005e-14,8.703498993069694e+00
9.735000000000001e+01,1.083968701061774e-12,9.969322688937939e-13,8.703643216798000e-14,8.730425815643073e+00
9.740000000000001e+01,1.080902927205688e-12,9.938658965715338e-13,8.703703063415384e-14,8.757421995703755e+00
9.745000000000000e+01,1.077848150140179e-12,9.908105219467049e-13,8.703762819347459e-14,8.784487676056015e+00
9.750000000000000e+01,1.074804324812668e-12,9.877660999644550e-13,8.703822484821275e-14,8.811622999751140e+00
9.755000000000001e+01,1.071771406377329e-12,9.847325857774714e-13,8.703882059985810e-14,8.838828109982645e+00
9.760000000000001e+01,1.068749350195151e-12,9.817099347449239e-13,8.703941545022696e-14,8.866103150198054e+00
9.765000000000001e+01,1.065738111832484e-12,9.786981024314045e-13,8.704000940107972e-14,8.893448264060595e+00
9.770000000000000e+01,1.062737647059955e-12,9.756970446058792e-13,8.704060245407599e-14,8.920863595444729e+00
9.775000000000000e+01,1.059747911851639e-12,9.727067172406459e-13,8.704119461099271e-14,8.948349288458637e+00
9.780000000000001e+01,1.056768862383711e-12,9.697270765102935e-13,8.704178587341761e-14,8.975905487413053e+00
9.785000000000001e+01,1.053800455033779e-12,9.667580787906732e-13,8.704237624310560e-14,9.003532336858020e+00
9.790000000000001e+01,1.050842646380082e-12,9.637996806578677e-13,8.704296572221472e-14,9.031229981607918e+00
9.795000000000000e+01,1.047895393199889e-12,9.608518388871746e-13,8.704355431271436e-14,9.058998566680708e+00
9.800000000000000e+01,1.044958652468193e-12,9.579145104520889e-13,8.704414201610400e-14,9.086838237268523e+00
9.805000000000001e+01,1.042032381357057e-12,9.549876525232937e-13,8.704472883376353e-14,9.114749138773853e+00
9.810000000000001e+01,1.039116537235137e-12,9.520712224676598e-13,8.704531476747739e-14,9.142731416864578e+00
9.815000000000001e+01,1.036211077666605e-12,9.491651778472447e-13,8.704589981936037e-14,9.170785217467094e+00
9.820000000000000e+01,1.033315960409584e-12,9.462694764182988e-13,8.704648399128514e-14,9.198910686706565e+00
9.825000000000000e+01,1.030431143415027e-12,9.433840761302832e-13,8.704706728474349e-14,9.227107970892028e+00
9.830000000000001e+01,1.027556584826416e-12,9.405089351248837e-13,8.704764970153237e-14,9.255377216589006e+00
9.835000000000001e+01,1.024692242978653e-12,9.376440117350406e-13,8.704823124361268e-14,9.283718570605105e+00
9.840000000000001e+01,1.021838076396626e-12,9.347892644839710e-13,8.704881191265536e-14,9.312132179942038e+00
9.845000000000000e+01,1.018994043794318e-12,9.319446520842094e-13,8.704939171010816e-14,9.340618191802498e+00
9.850000000000000e+01,1.016160104074501e-12,9.291101334366454e-13,8.704997063785567e-14,9.369176753661085e+00
9.855000000000001e+01,1.013336216327059e-12,9.262856676295701e-13,8.705054869748885e-14,9.397808013186395e+00
9.860000000000001e+01,1.010522339828192e-12,9.234712139377302e-13,8.705112589046171e-14,9.426512118257708e+00
9.865000000000001e+01,1.007718434039514e-12,9.206667318213773e-13,8.705170221813701e-14,9.455289216970023e+00
